id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,default_ind,income_group,loan_income_ratio,high_dti,high_int_rate,low_income,risk_score,default_probability,confidence_flag,predicted_default,prediction_result
1010812,1237648,8675,8675,8675.0,36,7.51,269.89,A,A3,Union Bank,3 years,MORTGAGE,42000.0,Source Verified,01-11-2011,n,credit_card,Credit Card Refinance,926xx,CA,10.11,0.0,01-12-1998,1.0,,7.0,0.0,18527.0,60.5,10.0,f,0.0,0.0,9678.57408,9678.57,8675.0,1003.57,0.0,0.0,0.0,01-05-2014,1870.12,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.20654761904761904,0,0,1,1,0.3283800794578243,Low Confidence,0,True Negative
1007174,1233550,35000,35000,34750.00206,60,22.35,973.64,F,F5,BOEING,3 years,MORTGAGE,240000.0,Source Verified,01-11-2011,n,small_business,ACQUIRING GREEN WEBSITE,852xx,AZ,3.9,1.0,01-04-2004,2.0,3.0,13.0,0.0,37474.0,78.6,17.0,f,0.0,0.0,47258.34,46920.76,35000.0,12258.34,0.0,0.0,0.0,01-08-2013,27806.95,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(181600.0, 240800.0]",0.14583333333333334,0,1,0,1,0.493679123632676,Low Confidence,1,False Positive
1010801,1237636,15000,15000,14750.0,60,13.49,345.08,C,C1,BJC HealthCare,7 years,MORTGAGE,94000.0,Source Verified,01-11-2011,n,credit_card,credit_card,630xx,MO,12.05,1.0,01-01-1988,0.0,23.0,7.0,0.0,23194.0,67.2,50.0,f,3267.76,3213.64,17217.28,16929.75,11732.24,5485.04,0.0,0.0,0.0,01-01-2016,345.08,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.1595744680851064,0,0,0,0,0.39988068374219615,Low Confidence,0,True Negative
1010974,1237812,4200,4200,3950.0,36,11.71,138.92,B,B3,Wolters Kluwer,8 years,RENT,72500.0,Not Verified,01-11-2011,n,debt_consolidation,The Debt Terminator,606xx,IL,15.97,0.0,01-12-2004,0.0,,11.0,0.0,5913.0,89.6,11.0,f,0.0,0.0,4927.1,4633.73,4200.0,727.1,0.0,0.0,0.0,01-01-2014,1467.59,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.057931034482758624,0,0,0,0,0.3630708583478291,Low Confidence,0,True Negative
1010776,1237609,6500,6500,6500.0,36,7.9,203.39,A,A4,CPS Energy,3 years,RENT,75000.0,Source Verified,01-11-2011,n,debt_consolidation,Bye-bye AmEx Blue,782xx,TX,24.93,0.0,01-06-1990,0.0,,6.0,0.0,39359.0,88.2,18.0,f,0.0,0.0,7294.406555,7294.41,6500.0,794.41,0.0,0.0,0.0,01-09-2014,18.92,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.08666666666666667,0,0,0,0,0.2800217729065469,Low Confidence,0,True Negative
1008184,1234631,14950,14950,14950.0,36,6.62,459.02,A,A2,"Clickable, Inc.",3 years,RENT,165000.0,Source Verified,01-11-2011,n,debt_consolidation,Consolidation Loan,112xx,NY,7.57,0.0,01-02-2001,0.0,,5.0,0.0,18749.0,56.8,12.0,f,0.0,0.0,16149.29,16149.29,14950.0,1199.29,0.0,0.0,0.0,01-06-2013,7897.95,,01-06-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.0906060606060606,0,0,0,0,0.1931279878139917,High Confidence,0,True Negative
1003727,1230332,24000,24000,23750.0,60,17.58,603.98,D,D4,Sarasota memorial hospital,10+ years,MORTGAGE,110000.0,Source Verified,01-11-2011,n,debt_consolidation,Debt pay off,342xx,FL,20.96,0.0,01-09-1979,0.0,,21.0,0.0,34971.0,44.2,33.0,f,0.0,0.0,6675.19,6605.43,2399.76,3014.82,0.0,1260.61,12.08,01-08-2012,603.98,,01-02-2013,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.21818181818181817,0,1,0,1,0.5146658051394557,Low Confidence,1,True Positive
1009591,1236344,9250,9250,9250.0,60,17.27,231.24,D,D3,GULFSTREAM CAFE,2 years,RENT,22000.0,Verified,01-11-2011,n,debt_consolidation,DEBT CONSOLIDATION LOAN,295xx,SC,19.53,0.0,01-12-1987,1.0,,5.0,0.0,8091.0,78.6,21.0,f,0.0,0.0,13310.23003,13310.23,9250.0,4060.23,0.0,0.0,0.0,01-07-2015,3115.63,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.42045454545454547,0,1,1,2,0.7172430017977764,Low Confidence,1,False Positive
1010750,1235520,4500,4500,4500.0,36,14.27,154.4,C,C2,Bouchon,2 years,RENT,35000.0,Not Verified,01-11-2011,n,debt_consolidation,Debts Consolidation,288xx,NC,2.23,1.0,01-11-1996,1.0,10.0,4.0,0.0,567.0,14.2,9.0,f,0.0,0.0,5554.408448,5554.41,4500.0,1054.41,0.0,0.0,0.0,01-11-2014,165.53,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.12857142857142856,0,0,1,1,0.484044099363887,Low Confidence,1,False Positive
1010121,1237118,6000,6000,6000.0,36,12.42,200.5,B,B4,Splice,2 years,RENT,40000.0,Not Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,554xx,MN,23.1,6.0,01-05-2002,0.0,14.0,17.0,0.0,9212.0,87.7,24.0,f,0.0,0.0,6455.23,6455.23,6000.0,455.23,0.0,0.0,0.0,01-07-2012,5055.39,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.15,0,0,1,1,0.4516530087620164,Low Confidence,1,False Positive
1010721,1237755,12375,12375,12350.0,60,13.49,284.69,C,C1,Bride Brook,< 1 year,RENT,42000.0,Verified,01-11-2011,n,debt_consolidation,personal 2,063xx,CT,28.54,0.0,01-03-1999,1.0,,11.0,0.0,16924.0,45.7,14.0,f,2698.48,2692.99,14198.29,14169.68,9676.52,4521.77,0.0,0.0,0.0,01-01-2016,284.69,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.29464285714285715,0,0,1,1,0.5302018414074254,Low Confidence,1,False Positive
1010723,1181163,12250,12250,12225.0,60,14.27,286.76,C,C2,City of Virginia Beach,6 years,MORTGAGE,55000.0,Source Verified,01-11-2011,n,debt_consolidation,credit loan,234xx,VA,21.43,0.0,01-08-2000,2.0,,10.0,0.0,14453.0,46.2,15.0,f,0.0,0.0,15874.08898,15841.72,12250.0,3624.09,0.0,0.0,0.0,01-06-2014,7304.23,,01-07-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.22272727272727272,0,0,0,0,0.4889160566390106,Low Confidence,1,False Positive
1010526,1237556,35000,35000,34750.0,60,19.03,908.5,E,E2,OCEAN COUNTY PROSECUTORS OFFICE,6 years,OWN,300000.0,Verified,01-11-2011,n,debt_consolidation,debt consolidation,087xx,NJ,6.16,1.0,01-11-1994,1.0,23.0,18.0,0.0,58644.0,41.7,58.0,f,0.0,0.0,50134.06772,49775.89,35000.0,15134.07,0.0,0.0,0.0,01-11-2014,391.38,,01-11-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(240800.0, 300000.0]",0.11666666666666667,0,1,0,1,0.36955065228703987,Low Confidence,0,True Negative
1010496,1237519,7200,7200,6950.0,36,11.71,238.15,B,B3,cappachinos,5 years,RENT,45000.0,Not Verified,01-11-2011,n,debt_consolidation,auto,334xx,FL,15.63,0.0,01-01-2002,0.0,,6.0,0.0,4365.0,43.6,10.0,f,0.0,0.0,4729.65,4565.3,3479.44,1036.67,0.0,213.54,2.135399998,01-06-2013,238.15,,01-11-2013,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.16,0,0,1,1,0.4240364582170884,Low Confidence,1,True Positive
1010493,1237515,3000,3000,3000.0,36,14.65,103.49,C,C3,i.l.a,3 years,RENT,36000.0,Source Verified,01-11-2011,n,other,credit score,775xx,TX,12.7,0.0,01-05-2004,1.0,45.0,3.0,0.0,507.0,63.4,6.0,f,0.0,0.0,2736.93,2736.93,1938.81,645.44,0.0,152.68,1.5268,01-12-2013,103.49,,01-05-2014,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.08333333333333333,0,0,1,1,0.4858777480495966,Low Confidence,1,True Positive
1010411,1237221,35000,35000,34975.0,60,21.67,960.11,F,F3,Triple Canopy,3 years,MORTGAGE,270000.0,Verified,01-11-2011,n,debt_consolidation,debt consolidation,801xx,CO,12.9,0.0,01-08-1998,3.0,,12.0,0.0,40299.0,89.5,51.0,f,0.0,0.0,18686.37,18673.1,5584.02,8814.5,0.0,4287.85,771.813,01-03-2013,27.0,,01-07-2013,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(240800.0, 300000.0]",0.12962962962962962,0,1,0,1,0.46271712527087383,Low Confidence,1,True Positive
988332,1212393,24000,24000,23750.0,36,7.9,750.97,A,A4,The Segal Company,10+ years,RENT,65000.0,Verified,01-11-2011,n,debt_consolidation,debt_consolidation,112xx,NY,15.56,0.0,01-03-1989,0.0,,14.0,0.0,40393.0,43.6,19.0,f,0.0,0.0,27032.28572,26750.68,24000.0,3032.29,0.0,0.0,0.0,01-11-2014,766.16,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.36923076923076925,0,0,0,0,0.3305969544079321,Low Confidence,0,True Negative
1010686,1237713,9000,9000,8750.0,36,12.42,300.74,B,B4,"Tomblin Farmer & Morris, PLLC",3 years,RENT,65000.0,Not Verified,01-11-2011,n,debt_consolidation,Debt consolidator --> eliminator,281xx,NC,19.53,0.0,01-02-2000,0.0,,11.0,0.0,15411.0,87.6,23.0,f,0.0,0.0,10778.24792,10478.8,9000.0,1778.25,0.0,0.0,0.0,01-06-2014,1769.01,,01-12-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.13846153846153847,0,0,0,0,0.4049139064661765,Low Confidence,1,False Positive
1010499,1237522,18000,18000,18000.0,36,14.65,620.9,C,C3,WABC-TV,4 years,MORTGAGE,140000.0,Verified,01-11-2011,n,debt_consolidation,Continental Debt,070xx,NJ,15.79,0.0,01-10-1996,3.0,39.0,13.0,0.0,30009.0,59.0,31.0,f,0.0,0.0,22349.72052,22349.72,18000.0,4349.72,0.0,0.0,0.0,01-11-2014,628.48,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.12857142857142856,0,0,0,0,0.38772558958182424,Low Confidence,0,True Negative
1010474,1237294,15000,15000,15000.0,36,8.9,476.3,A,A5,Brown Brothers Harriman & Co.,1 year,RENT,40000.0,Source Verified,01-11-2011,n,debt_consolidation,debt_consolidation,112xx,NY,11.76,0.0,01-07-2003,3.0,,9.0,0.0,15606.0,29.4,15.0,f,0.0,0.0,17171.47419,17171.47,15000.0,2147.68,23.79682452,0.0,0.0,01-11-2014,493.36,,01-08-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.375,0,0,1,1,0.4207782761025864,Low Confidence,1,False Positive
1010662,1237487,18000,18000,18000.0,36,9.91,580.05,B,B1,Northwestern Mem Hospital,10+ years,MORTGAGE,90000.0,Not Verified,01-11-2011,n,debt_consolidation,ZERO DEBT,606xx,IL,8.84,0.0,01-02-1998,1.0,33.0,13.0,0.0,24044.0,38.7,36.0,f,0.0,0.0,19644.89,19644.89,18000.0,1644.89,0.0,0.0,0.0,01-12-2012,12695.8,,01-12-2012,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.2,0,0,0,0,0.3140632501189996,Low Confidence,0,True Negative
1010658,1237483,5000,5000,5000.0,36,12.69,167.73,B,B5,,10+ years,MORTGAGE,72000.0,Not Verified,01-11-2011,n,other,Culvert repair ,438xx,OH,18.63,0.0,01-05-1993,0.0,38.0,6.0,0.0,50814.0,98.8,19.0,f,0.0,0.0,6037.323632,6037.32,5000.0,1037.32,0.0,0.0,0.0,01-11-2014,178.44,,01-03-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.06944444444444445,0,0,0,0,0.3928088584489643,Low Confidence,0,True Negative
1010646,1237470,7000,7000,7000.0,36,7.51,217.78,A,A3,American Public Media,3 years,RENT,50026.0,Not Verified,01-11-2011,n,debt_consolidation,The Final Countdown,551xx,MN,16.58,0.0,01-10-2003,1.0,,8.0,0.0,6458.0,32.9,15.0,f,0.0,0.0,7246.39,7246.39,7000.0,246.39,0.0,0.0,0.0,01-05-2012,6159.37,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.1399272378363251,0,0,0,0,0.2942438034754449,Low Confidence,0,True Negative
1010645,1237469,21250,21250,21225.0,60,17.27,531.21,D,D3,Mimeo,< 1 year,RENT,40000.0,Verified,01-11-2011,n,debt_consolidation,Loan,070xx,NJ,21.57,0.0,01-06-2002,0.0,69.0,10.0,0.0,13493.0,48.2,20.0,f,0.0,0.0,21859.08,21833.36,21250.0,609.08,0.0,0.0,0.0,01-01-2012,21329.88,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.53125,0,1,1,2,0.7127909071281536,Low Confidence,1,False Positive
1009419,1236145,22400,22400,22100.0,60,11.71,495.0,B,B3,USAF,10+ years,MORTGAGE,106000.0,Verified,01-11-2011,n,debt_consolidation,Good Faith,730xx,OK,29.25,0.0,01-08-1984,0.0,,13.0,0.0,16928.0,47.0,24.0,f,4716.28,4653.24,24715.44,24384.22,17683.72,7031.72,0.0,0.0,0.0,01-01-2016,495.0,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.21132075471698114,0,0,0,0,0.3536776561581206,Low Confidence,0,True Negative
1010629,1237451,8500,8500,8500.0,36,6.62,260.99,A,A2,BMO Harris Bank,6 years,MORTGAGE,86706.0,Not Verified,01-11-2011,n,debt_consolidation,debt_consolidation,604xx,IL,1.76,0.0,01-03-1998,1.0,,14.0,0.0,3912.0,0.4,40.0,f,0.0,0.0,8982.66,8982.66,8500.0,482.66,0.0,0.0,0.0,01-11-2012,6117.67,,01-06-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.09803243143496414,0,0,0,0,0.2328388855468943,Low Confidence,0,True Negative
1010440,1237255,15000,15000,15000.0,36,6.03,456.54,A,A1,SkyBuilt Power,2 years,MORTGAGE,86000.0,Verified,01-11-2011,n,debt_consolidation,Debt Consolidation,200xx,DC,15.45,0.0,01-06-2001,0.0,,7.0,0.0,2333.0,4.1,28.0,f,0.0,0.0,15776.6,15776.6,15000.0,776.6,0.0,0.0,0.0,01-11-2012,10759.3,,01-10-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.1744186046511628,0,0,0,0,0.23509369168674116,Low Confidence,0,True Negative
1000799,1226553,14800,14800,14550.0,60,12.69,334.41,B,B5,Art Institute of Chicago,3 years,MORTGAGE,38000.0,Not Verified,01-11-2011,n,debt_consolidation,Pay off Credit Cards,606xx,IL,12.28,0.0,01-11-2001,0.0,,11.0,0.0,20828.0,59.0,34.0,f,0.0,0.0,16271.89,15996.95,14800.01,1471.88,0.0,0.0,0.0,01-09-2012,13279.65,,01-08-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3894736842105263,0,0,1,1,0.5350266588811999,Low Confidence,1,False Positive
1010606,1237425,12000,12000,12000.0,60,14.65,283.28,C,C3,Articulate,7 years,RENT,63000.0,Verified,01-11-2011,n,debt_consolidation,Debt Consolidation,128xx,NY,23.01,0.0,01-03-2004,1.0,,13.0,0.0,13304.0,65.9,29.0,f,0.0,0.0,14846.24,14846.24,12000.0,2846.24,0.0,0.0,0.0,01-11-2013,1618.05,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.19047619047619047,0,0,0,0,0.4818988075201022,Low Confidence,1,False Positive
1010419,1226766,16000,16000,15975.0,60,11.71,353.58,B,B3,,,RENT,80896.8,Verified,01-11-2011,n,debt_consolidation,OUT OF DEBT,902xx,CA,22.55,0.0,01-04-1995,0.0,,10.0,0.0,32559.0,82.0,29.0,f,3370.74,3365.46,17647.71,17620.16,12629.26,5018.45,0.0,0.0,0.0,01-01-2016,353.58,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.19778285420436903,0,0,0,0,0.37995168079357416,Low Confidence,0,True Negative
1010410,1237220,6000,6000,6000.0,36,16.29,211.81,D,D1,Walgreens Help Center,5 years,RENT,39564.0,Verified,01-11-2011,n,debt_consolidation,debt_consolidation,606xx,IL,23.78,2.0,01-01-2001,1.0,4.0,5.0,0.0,2028.0,61.5,21.0,f,0.0,0.0,3384.96,3384.96,2309.45,1075.51,0.0,0.0,0.0,01-04-2013,211.81,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.1516530178950561,0,1,1,2,0.57476711363903,Low Confidence,1,True Positive
1010390,1237196,2400,2400,2400.0,36,11.71,79.39,B,B3,Grady health system,5 years,RENT,39800.0,Not Verified,01-11-2011,n,other,My loan,303xx,GA,14.32,0.0,01-02-2000,0.0,34.0,8.0,0.0,15497.0,89.6,15.0,f,0.0,0.0,2835.485313,2835.49,2400.0,435.49,0.0,0.0,0.0,01-04-2014,618.51,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.06030150753768844,0,0,1,1,0.3964723217511287,Low Confidence,0,True Negative
1009474,1236212,25000,25000,25000.0,60,18.25,638.25,D,D5,Epiphany Management Consulting,7 years,MORTGAGE,156000.0,Source Verified,01-11-2011,n,house,Reliable Payer Home Loan,944xx,CA,5.85,0.0,01-10-1995,0.0,46.0,11.0,0.0,10709.0,50.8,23.0,f,5343.16,5343.16,32151.46,32151.46,19656.85,12494.61,0.0,0.0,0.0,01-01-2016,638.25,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.16025641025641027,0,1,0,1,0.46899652840933126,Low Confidence,1,False Positive
1009147,1235859,20000,20000,20000.0,36,11.71,661.52,B,B3,Kimley-Horn and Associates,7 years,RENT,80700.0,Verified,01-11-2011,n,debt_consolidation,New Day,946xx,CA,13.67,0.0,01-11-2000,1.0,,7.0,0.0,7211.0,73.6,19.0,f,0.0,0.0,23398.92,23398.92,20000.0,3398.92,0.0,0.0,0.0,01-12-2013,7556.3,,01-05-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.24783147459727387,0,0,0,0,0.3797497701760167,Low Confidence,0,True Negative
878883,1093661,12000,12000,12000.0,60,18.25,306.36,D,D5,Snyder County,6 years,MORTGAGE,34000.0,Not Verified,01-11-2011,n,debt_consolidation,Credit Card Loan,177xx,PA,12.56,0.0,01-06-1994,0.0,71.0,12.0,0.0,6114.0,45.6,23.0,f,0.0,0.0,9667.95,9667.95,4264.3,4313.78,0.0,1089.87,10.8987,01-05-2014,43.68,,01-08-2014,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.35294117647058826,0,1,1,2,0.6902444981086019,Low Confidence,1,True Positive
1005982,1232364,12000,12000,12000.0,36,13.49,407.17,C,C1,Modis,< 1 year,RENT,125000.0,Source Verified,01-11-2011,n,wedding,Wedding Expense,086xx,NJ,13.18,0.0,01-09-2000,1.0,,15.0,0.0,46286.0,69.0,30.0,f,0.0,0.0,14653.08395,14653.08,12000.0,2653.08,0.0,0.0,0.0,01-11-2014,423.73,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.096,0,0,0,0,0.3722843355764644,Low Confidence,0,True Negative
1010159,1237160,15000,15000,15000.0,36,12.42,501.23,B,B4,OMNI BERKSHIRE PLACE HOTEL,7 years,RENT,72000.0,Verified,01-11-2011,n,debt_consolidation,Freedom Express,104xx,NY,7.47,0.0,01-12-2000,1.0,,10.0,0.0,12147.0,57.6,18.0,f,0.0,0.0,16726.53,16726.53,15000.0,1726.53,0.0,0.0,0.0,01-12-2012,10722.09,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.20833333333333334,0,0,0,0,0.40039958987776,Low Confidence,1,False Positive
1000095,1225913,12000,12000,12000.0,36,6.03,365.23,A,A1,Sanroc Cay Marina,8 years,OWN,48000.0,Not Verified,01-11-2011,n,debt_consolidation,save on interest,365xx,AL,23.35,0.0,01-06-1995,0.0,,14.0,0.0,22385.0,25.3,20.0,f,0.0,0.0,13147.81649,13147.82,12000.0,1147.82,0.0,0.0,0.0,01-11-2014,367.74,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.25,0,0,1,1,0.30583301935532936,Low Confidence,0,True Negative
1010321,1237328,15000,15000,15000.0,60,15.96,364.46,C,C5,Albertsons,10+ years,RENT,50000.0,Verified,01-11-2011,n,debt_consolidation,debt_consolidation,907xx,CA,18.26,0.0,01-10-1992,1.0,,8.0,0.0,9799.0,88.7,25.0,f,0.0,0.0,10881.47,10881.47,5049.36,4424.53,0.0,1407.58,14.07580001,01-02-2014,74.71,,01-06-2014,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.3,0,1,0,1,0.5768870139964998,Low Confidence,1,True Positive
868543,1082275,15000,15000,14975.0,60,15.27,358.98,C,C4,Pennsylvania College of Technology,6 years,MORTGAGE,32976.0,Not Verified,01-11-2011,n,debt_consolidation,Credit Card Consolidation,177xx,PA,17.9,0.0,01-10-1998,1.0,,14.0,0.0,7956.0,56.8,37.0,f,0.0,0.0,11704.26,11684.87,5812.65,4597.77,0.0,1293.84,12.9384,01-06-2014,79.29,,01-09-2014,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.45487627365356625,0,1,1,2,0.6563205821087099,Low Confidence,1,True Positive
1010143,1237142,18825,18825,18550.0,60,11.71,416.0,B,B3,"Professional Properties Management, Inc.",3 years,MORTGAGE,60000.0,Verified,01-11-2011,n,debt_consolidation,debt consolidation loan,276xx,NC,21.98,0.0,01-04-2001,0.0,,14.0,0.0,21358.0,59.0,32.0,f,0.0,0.0,23472.01676,23128.98,18825.0,4647.02,0.0,0.0,0.0,01-04-2015,3584.73,,01-04-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.31375,0,0,0,0,0.4327865880861387,Low Confidence,1,False Positive
1010303,1237107,1500,1500,1500.0,36,11.71,49.62,B,B3,Drugstore.com,1 year,RENT,21600.0,Not Verified,01-11-2011,n,wedding,My Wedding Day,080xx,NJ,2.22,1.0,01-09-2004,1.0,19.0,5.0,0.0,571.0,18.4,11.0,f,0.0,0.0,148.32,148.32,105.59,42.73,0.0,0.0,0.0,01-02-2012,49.62,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.06944444444444445,0,0,1,1,0.4024440171476442,Low Confidence,1,True Positive
1010293,1237093,28000,28000,27750.0,36,9.91,902.3,B,B1,rmc,6 years,OWN,110000.0,Verified,01-11-2011,n,debt_consolidation,debt consolidation,019xx,MA,24.97,0.0,01-09-1993,0.0,,10.0,0.0,28658.0,56.4,28.0,f,0.0,0.0,31729.8,31446.49,28000.0,3729.8,0.0,0.0,0.0,01-09-2013,12820.36,,01-09-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.2545454545454545,0,0,0,0,0.3012576720179172,Low Confidence,0,True Negative
1008590,1235073,13200,13200,13200.0,36,16.77,469.11,D,D2,U.S Army,7 years,MORTGAGE,49000.0,Verified,01-11-2011,n,debt_consolidation,debt_consolidation,765xx,TX,20.69,0.0,01-03-2002,1.0,,7.0,0.0,11410.0,89.1,12.0,f,0.0,0.0,16878.21806,16878.22,13200.0,3678.22,0.0,0.0,0.0,01-11-2014,491.81,,01-11-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2693877551020408,0,1,1,2,0.6080618150738062,Low Confidence,1,False Positive
1010287,1237084,4800,4800,4800.0,36,11.71,158.77,B,B3,Good Samaritan Hospital,10+ years,OWN,105000.0,Not Verified,01-11-2011,n,other,pay taxes,917xx,CA,14.18,0.0,01-06-1987,0.0,,12.0,0.0,12470.0,54.9,26.0,f,0.0,0.0,5713.567641,5713.57,4800.0,913.57,0.0,0.0,0.0,01-11-2014,166.34,,01-08-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.045714285714285714,0,0,0,0,0.34252383598699976,Low Confidence,0,True Negative
1010124,1237113,12000,12000,11500.0,36,9.91,386.7,B,B1,Citibank-Private Banking,10+ years,MORTGAGE,125000.0,Verified,01-11-2011,n,debt_consolidation,Debt Consolidation 2012,117xx,NY,13.04,0.0,01-05-1988,0.0,,16.0,0.0,116354.0,56.7,29.0,f,0.0,0.0,13918.64046,13338.6,12000.0,1918.64,0.0,0.0,0.0,01-11-2014,398.99,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.096,0,0,0,0,0.28494009179509994,Low Confidence,0,True Negative
1010277,1237068,1500,1500,1500.0,36,9.91,48.34,B,B1,Extended StayHotels,10+ years,RENT,48000.0,Source Verified,01-11-2011,n,debt_consolidation,Personal loan,787xx,TX,17.55,0.0,01-11-1994,0.0,,6.0,0.0,4057.0,94.3,15.0,f,0.0,0.0,1709.57,1709.57,1500.0,209.57,0.0,0.0,0.0,01-11-2013,601.53,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.03125,0,0,1,1,0.33952888765625255,Low Confidence,0,True Negative
926571,1147322,30000,30000,30000.0,60,22.06,829.6,F,F4,Nassau Extended Care Center,10+ years,RENT,90000.0,Verified,01-11-2011,n,debt_consolidation,debt_consolidation,115xx,NY,18.99,1.0,01-02-1994,1.0,21.0,10.0,0.0,5768.0,76.9,33.0,f,0.0,0.0,6232.41,6232.41,2056.02,3747.26,0.0,429.13,76.79,01-06-2012,829.6,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.3333333333333333,0,1,0,1,0.6691206632819154,Low Confidence,1,True Positive
